ID,Education,Marital_Status,Recency,Age,TotalRevenue,TotalPurchases,WebEngagement,CatalogEngagement,StoreEngagement,TotalChildren,ComplaintsLastYear,WineRatio,MeatRatio,FishRatio,Income Group
229,PhD,Married,72,51,1753,16,0.1875,0.3125,0.5,0,0,0.4517969195664575,0.42213348545350826,0.03822019395322305,High
230,PhD,Together,66,37,17,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.23529411764705882,0.5294117647058824,0.17647058823529413,Low
232,2n Cycle,Divorced,2,61,1588,13,0.46153846153846156,0.23076923076923078,0.3076923076923077,1,0,0.6190176322418136,0.11586901763224182,0.11335012594458438,High
233,Graduation,Together,65,52,22,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.13636363636363635,0.36363636363636365,0.18181818181818182,Medium
234,Graduation,Single,37,72,19,4,0.25,0.0,0.75,0,0,0.0,0.2631578947368421,0.3157894736842105,Low
235,PhD,Married,89,58,1117,26,0.2692307692307692,0.3076923076923077,0.4230769230769231,1,0,0.5031333930170099,0.41539838854073413,0.025067144136078783,Medium
236,2n Cycle,Married,49,48,69,6,0.3333333333333333,0.0,0.6666666666666666,1,0,0.07246376811594203,0.2898550724637681,0.08695652173913043,Low
237,Master,Together,46,41,23,4,0.25,0.0,0.75,1,0,0.782608695652174,0.17391304347826086,0.0,Low
238,PhD,Single,32,65,605,18,0.2777777777777778,0.1111111111111111,0.6111111111111112,1,0,0.6859504132231405,0.2049586776859504,0.024793388429752067,High
239,Graduation,Single,54,50,57,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,0,0.08771929824561403,0.17543859649122806,0.21052631578947367,Low
242,Graduation,Together,97,65,1009,14,0.42857142857142855,0.2857142857142857,0.2857142857142857,1,0,0.3785926660059465,0.27353815659068387,0.07433102081268583,Medium
243,Graduation,Single,75,52,26,4,0.5,0.0,0.5,1,0,0.5384615384615384,0.2692307692307692,0.07692307692307693,Low
245,Graduation,Married,37,65,1102,24,0.4583333333333333,0.20833333333333334,0.3333333333333333,1,0,0.7159709618874773,0.1206896551724138,0.0,Medium
246,PhD,Married,31,59,17,4,0.25,0.0,0.75,2,0,0.6470588235294118,0.29411764705882354,0.0,Low
247,Graduation,Married,40,51,1690,14,0.35714285714285715,0.21428571428571427,0.42857142857142855,1,0,0.7207100591715976,0.16094674556213018,0.06153846153846154,High
248,Graduation,Married,74,70,1390,19,0.47368421052631576,0.21052631578947367,0.3157894736842105,1,0,0.6654676258992805,0.12877697841726618,0.09568345323741007,High
249,PhD,Married,90,35,2126,19,0.21052631578947367,0.5263157894736842,0.2631578947368421,0,0,0.4063969896519285,0.36124176857949203,0.07055503292568203,High
250,Master,Together,57,54,1531,21,0.42857142857142855,0.2857142857142857,0.2857142857142857,1,0,0.6270411495754409,0.11952971913781842,0.14369693011103854,Medium
251,Master,Single,59,48,64,5,0.4,0.0,0.6,1,0,0.25,0.390625,0.09375,Low
252,Graduation,Single,52,38,26,4,0.25,0.0,0.75,1,0,0.11538461538461539,0.2692307692307692,0.0,Low
254,2n Cycle,Together,92,65,210,9,0.3333333333333333,0.1111111111111111,0.5555555555555556,0,0,0.21428571428571427,0.24761904761904763,0.1,Low
255,Graduation,Together,77,56,1148,21,0.19047619047619047,0.2857142857142857,0.5238095238095238,2,0,0.5662020905923345,0.3074912891986063,0.039198606271777,High
256,PhD,Single,35,49,33,4,0.25,0.0,0.75,1,0,0.7272727272727273,0.24242424242424243,0.0,Low
257,PhD,Together,48,62,1101,16,0.5,0.1875,0.3125,1,0,0.8337874659400545,0.10717529518619437,0.011807447774750226,Medium
258,Graduation,Single,97,59,322,12,0.25,0.16666666666666666,0.5833333333333334,1,0,0.42857142857142855,0.2701863354037267,0.08695652173913043,Medium
259,Graduation,Single,95,59,44,6,0.3333333333333333,0.0,0.6666666666666666,2,0,0.2727272727272727,0.045454545454545456,0.22727272727272727,Low
260,PhD,Single,24,66,17,3,0.3333333333333333,0.0,0.6666666666666666,3,0,0.6470588235294118,0.23529411764705882,0.0,Medium
261,Graduation,Divorced,60,44,31,4,0.25,0.25,0.5,1,0,0.03225806451612903,0.25806451612903225,0.12903225806451613,Low
262,PhD,Divorced,46,55,845,22,0.45454545454545453,0.09090909090909091,0.45454545454545453,2,0,0.6556213017751479,0.25443786982248523,0.01301775147928994,High
263,Master,Married,85,53,275,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,1,0,0.6072727272727273,0.22545454545454546,0.08727272727272728,Medium
264,PhD,Married,31,45,25,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.36,0.24,0.16,Medium
265,Master,Together,9,71,275,11,0.45454545454545453,0.18181818181818182,0.36363636363636365,2,0,0.6436363636363637,0.2581818181818182,0.01090909090909091,Medium
266,Master,Married,30,57,90,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,2,0,0.4222222222222222,0.24444444444444444,0.044444444444444446,Medium
268,PhD,Married,70,53,184,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,2,0,0.41847826086956524,0.19021739130434784,0.0,Medium
269,Graduation,Married,13,53,981,12,0.25,0.25,0.5,0,0,0.18552497451580022,0.3037716615698267,0.1651376146788991,High
270,Graduation,Together,11,53,67,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0.14925373134328357,0.2835820895522388,0.11940298507462686,Low
271,Graduation,Single,31,70,1635,12,0.25,0.3333333333333333,0.4166666666666667,0,0,0.4758409785932722,0.3051987767584098,0.0581039755351682,High
272,Master,Single,15,40,60,7,0.42857142857142855,0.0,0.5714285714285714,1,1,0.26666666666666666,0.38333333333333336,0.0,Low
273,PhD,Together,2,48,231,10,0.4,0.2,0.4,1,0,0.7229437229437229,0.18614718614718614,0.025974025974025976,Medium
274,Graduation,Married,55,63,48,6,0.3333333333333333,0.0,0.6666666666666666,2,0,0.2708333333333333,0.2916666666666667,0.16666666666666666,Low
275,Graduation,Divorced,38,60,99,6,0.3333333333333333,0.0,0.6666666666666666,2,0,0.3333333333333333,0.40404040404040403,0.030303030303030304,Low
276,PhD,Together,86,60,770,21,0.2857142857142857,0.14285714285714285,0.5714285714285714,1,0,0.8116883116883117,0.12857142857142856,0.012987012987012988,High
278,Master,Together,29,42,818,11,0.2727272727272727,0.2727272727272727,0.45454545454545453,0,0,0.08312958435207823,0.4841075794621027,0.22982885085574573,High
279,PhD,Single,30,37,925,16,0.1875,0.3125,0.5,0,0,0.2118918918918919,0.5535135135135135,0.03567567567567568,High
280,Master,Divorced,64,55,908,21,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,0,0.6993392070484582,0.11013215859030837,0.022026431718061675,Medium
281,Basic,Married,46,42,102,7,0.42857142857142855,0.0,0.5714285714285714,1,0,0.0392156862745098,0.08823529411764706,0.27450980392156865,Low
282,Graduation,Together,84,47,576,14,0.5714285714285714,0.14285714285714285,0.2857142857142857,1,0,0.515625,0.1371527777777778,0.0,Medium
283,Graduation,Together,20,77,317,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,0,0,0.26498422712933756,0.11987381703470032,0.47318611987381703,Medium
284,PhD,Together,74,49,461,14,0.35714285714285715,0.07142857142857142,0.5714285714285714,1,0,0.44251626898047725,0.3232104121475054,0.04338394793926247,Medium
285,Master,Married,18,48,37,5,0.4,0.0,0.6,2,0,0.7027027027027027,0.21621621621621623,0.0,Medium
286,Graduation,Married,75,49,70,6,0.5,0.16666666666666666,0.3333333333333333,1,0,0.21428571428571427,0.2857142857142857,0.05714285714285714,Low
287,Graduation,Together,17,71,930,22,0.2727272727272727,0.13636363636363635,0.5909090909090909,0,0,0.32688172043010755,0.24731182795698925,0.16129032258064516,High
290,Master,Divorced,62,74,390,13,0.5384615384615384,0.07692307692307693,0.38461538461538464,0,0,0.6358974358974359,0.2076923076923077,0.010256410256410256,Medium
291,2n Cycle,Together,11,39,52,4,0.25,0.0,0.75,0,0,0.38461538461538464,0.09615384615384616,0.0,Low
292,Graduation,Together,74,54,137,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,0,0.2846715328467153,0.40875912408759124,0.145985401459854,Medium
293,Graduation,Married,32,43,1919,18,0.1111111111111111,0.3888888888888889,0.5,0,0,0.40489838457529964,0.2985930171964565,0.11255862428348098,High
294,Graduation,Together,76,52,68,6,0.5,0.0,0.5,2,0,0.11764705882352941,0.3235294117647059,0.3088235294117647,Low
295,Graduation,Together,6,58,25,3,0.0,0.0,1.0,2,0,0.36,0.12,0.0,Low
296,Master,Together,62,71,1374,20,0.15,0.3,0.55,1,0,0.9032023289665211,0.05822416302765648,0.0,Medium
297,2n Cycle,Divorced,20,35,32,4,0.25,0.0,0.75,1,0,0.1875,0.21875,0.125,Medium
298,Master,Together,43,37,100,6,0.5,0.0,0.5,1,0,0.65,0.16,0.0,Medium
299,Graduation,Single,45,41,825,11,0.18181818181818182,0.2727272727272727,0.5454545454545454,0,0,0.47878787878787876,0.3187878787878788,0.07272727272727272,High
300,PhD,Divorced,34,58,916,23,0.34782608695652173,0.13043478260869565,0.5217391304347826,1,0,0.8744541484716157,0.08733624454148471,0.0,Medium
301,Graduation,Divorced,53,65,62,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,2,0,0.5806451612903226,0.1935483870967742,0.03225806451612903,Medium
302,2n Cycle,Together,44,67,728,20,0.45,0.1,0.45,1,0,0.7046703296703297,0.21153846153846154,0.0260989010989011,Medium
303,PhD,Married,89,45,90,6,0.3333333333333333,0.16666666666666666,0.5,1,0,0.4111111111111111,0.5111111111111111,0.044444444444444446,Medium
304,Graduation,Single,43,35,273,10,0.5,0.1,0.4,1,0,0.29304029304029305,0.34065934065934067,0.07326007326007326,Medium
305,Graduation,Together,68,39,66,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,0,0.21212121212121213,0.3181818181818182,0.030303030303030304,Low
306,Master,Married,44,62,1213,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,0,0,0.43281121187139326,0.09233305853256389,0.18054410552349548,High
307,Graduation,Widow,64,57,107,6,0.5,0.0,0.5,0,0,0.009345794392523364,0.2336448598130841,0.1588785046728972,Low
308,Graduation,Single,85,76,1157,17,0.11764705882352941,0.29411764705882354,0.5882352941176471,0,0,0.5834053586862575,0.34572169403630076,0.01296456352636128,High
309,Master,Married,93,59,546,17,0.47058823529411764,0.17647058823529413,0.35294117647058826,1,0,0.9322344322344323,0.04945054945054945,0.0,Medium
310,Master,Together,12,31,241,10,0.4,0.2,0.4,0,0,0.6390041493775933,0.1908713692946058,0.08298755186721991,Medium
311,Graduation,Divorced,86,47,53,7,0.42857142857142855,0.14285714285714285,0.42857142857142855,1,0,0.05660377358490566,0.2641509433962264,0.03773584905660377,Low
312,Graduation,Married,28,56,37,5,0.4,0.0,0.6,3,0,0.6756756756756757,0.21621621621621623,0.05405405405405406,Low
314,Master,Single,42,47,1508,22,0.2727272727272727,0.2727272727272727,0.45454545454545453,0,0,0.5092838196286472,0.3720159151193634,0.05106100795755968,High
315,Graduation,Married,13,57,235,10,0.3,0.1,0.6,2,0,0.7872340425531915,0.11914893617021277,0.01276595744680851,Medium
316,Master,Together,86,67,32,5,0.4,0.0,0.6,2,0,0.75,0.21875,0.0,Low
317,Graduation,Married,59,51,102,6,0.5,0.0,0.5,2,0,0.43137254901960786,0.20588235294117646,0.058823529411764705,Medium
318,Graduation,Single,30,38,401,13,0.3076923076923077,0.23076923076923078,0.46153846153846156,1,0,0.22693266832917705,0.3192019950124688,0.16209476309226933,High
319,Graduation,Married,33,72,28,4,0.25,0.0,0.75,2,0,0.39285714285714285,0.25,0.10714285714285714,Low
321,Graduation,Married,23,52,680,18,0.16666666666666666,0.16666666666666666,0.6666666666666666,1,0,0.6058823529411764,0.175,0.05588235294117647,Medium
322,Graduation,Married,81,49,30,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.1,0.23333333333333334,0.2,Medium
323,PhD,Divorced,6,58,20,3,0.3333333333333333,0.0,0.6666666666666666,2,0,0.8,0.15,0.0,Medium
324,PhD,Divorced,41,62,1307,18,0.5555555555555556,0.16666666666666666,0.2777777777777778,1,0,0.5592960979342004,0.2700841622035195,0.05967865340474369,Medium
325,Graduation,Single,78,70,630,18,0.4444444444444444,0.1111111111111111,0.4444444444444444,1,0,0.6730158730158731,0.1873015873015873,0.011111111111111112,Medium
326,Graduation,Married,49,66,1283,17,0.23529411764705882,0.47058823529411764,0.29411764705882354,0,0,0.61730319563523,0.21434138737334374,0.03507404520654715,Medium
327,PhD,Divorced,39,47,65,6,0.3333333333333333,0.0,0.6666666666666666,1,0,0.3230769230769231,0.4307692307692308,0.046153846153846156,Low
328,Graduation,Married,3,39,37,4,0.25,0.0,0.75,1,0,0.5945945945945946,0.2972972972972973,0.0,Low
329,PhD,Married,37,73,38,4,0.25,0.0,0.75,3,0,0.868421052631579,0.13157894736842105,0.0,Medium
330,PhD,Single,22,37,160,8,0.375,0.125,0.5,1,0,0.425,0.36875,0.0625,Low
331,Graduation,Single,79,40,23,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.391304347826087,0.2608695652173913,0.13043478260869565,Low
332,PhD,Single,46,34,71,5,0.2,0.2,0.6,0,0,0.5633802816901409,0.2112676056338028,0.11267605633802817,Low
333,PhD,Married,82,67,1161,17,0.5294117647058824,0.17647058823529413,0.29411764705882354,1,0,0.7829457364341085,0.18776916451335057,0.0,High
334,Master,Married,10,52,59,4,0.25,0.25,0.5,1,0,0.3898305084745763,0.22033898305084745,0.03389830508474576,Medium
335,Graduation,Together,51,40,33,5,0.4,0.0,0.6,1,0,0.3333333333333333,0.2727272727272727,0.09090909090909091,Low
336,Graduation,Divorced,38,63,946,21,0.19047619047619047,0.23809523809523808,0.5714285714285714,2,0,0.33509513742071884,0.26109936575052856,0.15961945031712474,Medium
338,Graduation,Married,14,51,62,4,0.25,0.0,0.75,1,0,0.16129032258064516,0.25806451612903225,0.1774193548387097,Low
339,Graduation,Together,18,58,1674,21,0.3333333333333333,0.2857142857142857,0.38095238095238093,0,0,0.5113500597371565,0.34050179211469533,0.023894862604540025,High
341,Graduation,Single,95,35,1538,20,0.2,0.25,0.55,0,0,0.2964889466840052,0.540962288686606,0.04876462938881664,High
342,Graduation,Divorced,11,37,139,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,0,0,0.26618705035971224,0.2733812949640288,0.07913669064748201,Medium
343,PhD,Married,65,54,1182,17,0.23529411764705882,0.11764705882352941,0.6470588235294118,1,0,0.9331641285956007,0.03807106598984772,0.0,Medium
344,PhD,Together,71,73,507,16,0.1875,0.3125,0.5,1,0,0.7455621301775148,0.1341222879684418,0.03747534516765286,Medium
345,Basic,Together,13,50,18,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.05555555555555555,0.3888888888888889,0.0,Low
347,Graduation,Married,65,58,42,4,0.25,0.0,0.75,2,0,0.7142857142857143,0.21428571428571427,0.0,Medium
349,Graduation,Widow,33,52,44,5,0.4,0.0,0.6,2,0,0.3409090909090909,0.2727272727272727,0.1590909090909091,Low
350,Master,Married,90,47,16,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.5625,0.1875,0.0,Low
351,Graduation,Married,95,66,835,22,0.2727272727272727,0.3181818181818182,0.4090909090909091,1,0,0.592814371257485,0.30538922155688625,0.013173652694610778,High
352,Graduation,Married,93,37,1443,20,0.4,0.2,0.4,1,0,0.4546084546084546,0.3153153153153153,0.036036036036036036,High
353,PhD,Single,38,57,1029,15,0.26666666666666666,0.4,0.3333333333333333,0,0,0.4392614188532556,0.49951409135082603,0.012633624878522837,High
354,Graduation,Married,18,49,1188,17,0.17647058823529413,0.23529411764705882,0.5882352941176471,0,0,0.4595959595959596,0.3451178451178451,0.10016835016835017,High
355,PhD,Single,57,47,1277,19,0.5789473684210527,0.15789473684210525,0.2631578947368421,1,0,0.8206734534064213,0.16992952231793265,0.0,Medium
356,Graduation,Single,45,45,49,5,0.4,0.0,0.6,2,1,0.4489795918367347,0.2857142857142857,0.0,Medium
357,Graduation,Married,61,68,99,6,0.3333333333333333,0.0,0.6666666666666666,1,0,0.7878787878787878,0.1111111111111111,0.0,Medium
358,PhD,Married,6,54,1670,14,0.21428571428571427,0.21428571428571427,0.5714285714285714,0,0,0.33592814371257484,0.47005988023952094,0.05029940119760479,High
359,Master,Married,65,80,900,13,0.38461538461538464,0.23076923076923078,0.38461538461538464,0,1,0.6988888888888889,0.19666666666666666,0.07666666666666666,Medium
360,PhD,Together,52,75,425,14,0.2857142857142857,0.42857142857142855,0.2857142857142857,2,0,0.6329411764705882,0.1623529411764706,0.03529411764705882,Medium
362,PhD,Widow,38,54,636,18,0.3333333333333333,0.1111111111111111,0.5555555555555556,1,0,0.8050314465408805,0.13050314465408805,0.0,Medium
363,Graduation,Married,53,45,57,7,0.2857142857142857,0.14285714285714285,0.5714285714285714,2,0,0.3333333333333333,0.17543859649122806,0.19298245614035087,Low
364,PhD,Married,31,45,25,3,0.3333333333333333,0.0,0.6666666666666666,1,0,0.36,0.24,0.16,Medium
365,Graduation,Married,67,56,494,15,0.4,0.2,0.4,2,0,0.5,0.32388663967611336,0.012145748987854251,Medium
366,Graduation,Single,65,54,693,17,0.35294117647058826,0.11764705882352941,0.5294117647058824,1,0,0.5829725829725829,0.13275613275613277,0.04040404040404041,Medium
367,Graduation,Married,64,63,1348,25,0.16,0.4,0.44,0,0,0.2470326409495549,0.6045994065281899,0.0956973293768546,High
368,Graduation,Divorced,82,47,51,5,0.4,0.0,0.6,1,0,0.0392156862745098,0.39215686274509803,0.11764705882352941,Low
370,PhD,Single,63,48,990,14,0.14285714285714285,0.2857142857142857,0.5714285714285714,1,0,0.796969696969697,0.14343434343434344,0.012121212121212121,Medium
371,2n Cycle,Married,66,39,30,4,0.25,0.0,0.75,1,0,0.3333333333333333,0.23333333333333334,0.0,Medium
372,Graduation,Married,69,48,254,10,0.5,0.1,0.4,2,0,0.6259842519685039,0.17716535433070865,0.023622047244094488,Medium
373,Master,Single,52,53,29,4,0.25,0.25,0.5,1,0,0.2413793103448276,0.20689655172413793,0.10344827586206896,Low
374,Graduation,Single,45,57,1371,19,0.21052631578947367,0.15789473684210525,0.631578947368421,1,0,0.712618526622903,0.18453683442742524,0.011670313639679067,Medium
375,PhD,Single,2,51,73,6,0.5,0.0,0.5,2,0,0.5205479452054794,0.3013698630136986,0.0410958904109589,Medium
376,Master,Single,86,48,120,7,0.42857142857142855,0.2857142857142857,0.2857142857142857,2,0,0.475,0.225,0.0,Medium
377,Graduation,Single,23,53,81,4,0.25,0.25,0.5,0,0,0.037037037037037035,0.18518518518518517,0.16049382716049382,Low
378,Graduation,Single,13,34,37,4,0.25,0.0,0.75,1,0,0.2702702702702703,0.3783783783783784,0.10810810810810811,Low
379,PhD,Together,14,62,1377,18,0.16666666666666666,0.2777777777777778,0.5555555555555556,1,0,0.7574437182280319,0.07044299201161947,0.023238925199709513,High
380,Graduation,Single,92,54,51,4,0.25,0.0,0.75,1,0,0.058823529411764705,0.2549019607843137,0.0392156862745098,Low
381,PhD,Married,38,54,17,3,0.3333333333333333,0.0,0.6666666666666666,2,0,0.6470588235294118,0.29411764705882354,0.0,Low
382,Graduation,Married,74,38,22,3,0.0,0.0,1.0,1,0,0.13636363636363635,0.22727272727272727,0.0,Low
383,Graduation,Widow,14,69,324,11,0.36363636363636365,0.09090909090909091,0.5454545454545454,0,0,0.13271604938271606,0.2962962962962963,0.24074074074074073,Low
384,2n Cycle,Married,94,50,211,9,0.4444444444444444,0.1111111111111111,0.4444444444444444,3,0,0.3459715639810427,0.4265402843601896,0.05687203791469194,Medium
385,Master,Single,33,42,19,3,0.0,0.3333333333333333,0.6666666666666666,1,0,0.631578947368421,0.05263157894736842,0.0,Medium
386,Graduation,Single,32,52,41,5,0.2,0.4,0.4,1,0,0.0975609756097561,0.17073170731707318,0.14634146341463414,Low
387,Master,Together,11,55,492,14,0.5,0.21428571428571427,0.2857142857142857,1,0,0.6382113821138211,0.10772357723577236,0.008130081300813009,Medium
388,Graduation,Together,78,63,1005,22,0.18181818181818182,0.22727272727272727,0.5909090909090909,1,0,0.5681592039800994,0.14129353233830846,0.03283582089552239,Medium
